83184;65480;
47595;13030;
93135;39092;
90044;52315;
57788;93726;
62763;23239;
89761;38094;
10716;98750;
35248;55737;
59494;68055;
16810;67131;
88942;31963;
76030;59024;
68413;56574;
71633;40971;
27617;46689;
61233;48940;
13658;34496;
40703;65209;
28669;83621;
70132;52315;
37900;46800;
36084;12920;
70378;60859;
82602;86916;
38476;25624;
11688;52315;
63095;73739;
83433;37370;
66582;31849;
44408;68006;
91580;13383;
41394;18554;
15054;21090;
83901;91254;
68378;12571;
70868;72055;
25682;99471;
80283;84823;
58774;91254;
15043;44002;
62670;73739;
55915;52315;
34285;50248;
45860;50682;
26145;82948;
44170;74880;
69068;84270;
38169;38094;
15020;21645;
48351;46795;
52242;17322;
57262;46257;
45360;52054;
57518;87339;
12487;63515;
13358;15895;
38204;73180;
37940;94820;
75950;97855;
98789;72251;
55604;92176;
39930;61056;
84928;39489;
93961;90584;
85987;87014;
27022;40307;
77327;63825;
57151;31963;
86379;82871;
37155;88222;
44284;84823;
34832;96979;
85214;69001;
88783;27436;
12782;31963;
70752;80954;
97651;23189;
46554;46907;
43866;38094;
60090;58763;
89564;22691;
11558;52445;
61150;58975;
11230;29247;
46103;98325;
31204;44018;
44420;71528;
33659;10730;
30098;69230;
77473;98410;
67198;63825;
91560;90988;
17842;18473;
31031;10138;
25221;60859;
62150;66417;
14373;91254;
33995;70555;
32172;57970;
36488;94041;
95747;56450;
61567;90066;
74271;80136;
51290;96535;
27995;31963;
63515;87339;
72055;18311;
22226;63515;
59375;81818;
76512;49521;
85812;78856;
27537;78736;
87666;32193;
27624;12413;
64096;61750;
10749;20692;
27436;52315;
75435;50309;
86558;60859;
25138;18662;
41356;60859;
68760;72055;
45574;25507;
21577;98942;
31881;81870;
65016;73739;
90656;32647;
24122;87339;
78458;60859;
99290;42530;
63362;74484;
45324;74474;
55742;48062;
46944;44844;
71534;20692;
38348;53179;
90391;31963;
63186;72873;
43435;52315;
96716;32259;
99923;55737;
90098;70281;
14525;93644;
14634;38094;
15853;78345;
33108;33722;
83439;51275;
93742;60859;
68758;90988;
34771;17456;
29473;47384;
27697;39570;
29944;50455;
50249;32302;
89444;99416;
30805;90988;
94132;61365;
98750;31849;
83186;76750;
52252;65184;
89753;72055;
98197;98697;
76750;72055;
21126;67274;
21641;34760;
62076;33495;
14579;64696;
22715;81980;
90163;12406;
95784;68047;
85724;87339;
41620;10409;
92753;76750;
37666;91254;
38137;46672;
47110;60859;
54543;23101;
26495;51493;
43159;27360;
61846;39431;
83787;84233;
13506;20222;
60298;31345;
21742;73739;
91928;76750;
67392;27089;
59447;88657;
10147;52315;
88420;63825;
84317;67919;
18279;84823;
15984;90756;
83897;38094;
17524;90988;
26017;45126;
98635;20112;
82243;27089;
26750;26406;
69469;77146;
89732;11124;
41258;17720;
48062;78300;
68561;13517;
34283;85667;
97835;43741;
21351;67919;
32372;16720;
14088;38936;
89173;10152;
69129;43769;
46965;73739;
47834;91233;
17627;19189;
12268;67826;
37356;52315;
68366;63825;
50838;29430;
94974;62978;
65427;92335;
78704;92785;
98194;31849;
94860;91254;
10413;52315;
99435;76750;
16749;73328;
43068;16548;
18135;40488;
58421;12600;
37910;92811;
28769;34293;
95334;30803;
67748;59225;
44365;31963;
29273;20692;
46370;60859;
47709;63912;
63775;84823;
75548;28296;
33798;38094;
69672;89607;
74754;73739;
49066;30017;
89756;52315;
67919;43998;
88061;68521;
39137;50152;
59338;49890;
44756;90707;
98359;36495;
10113;80721;
96163;13016;
18965;30702;
95671;81809;
78007;93680;
72250;92806;
24831;48062;
93561;25138;
73962;87667;
90248;48062;
95762;63442;
96852;50225;
36995;31227;
87401;91254;
30838;84649;
11224;48062;
79061;50682;
83824;20112;
61242;75132;
97196;31849;
31927;48062;
22087;72055;
64178;33632;
92080;70089;
84339;28433;
57804;76750;
25387;37155;
81722;84823;
86463;63825;
26959;84233;
74918;36995;
47554;71702;
51450;77114;
15753;64312;
79468;83563;
60172;63825;
89187;66416;
47552;84233;
63836;96955;
50736;60859;
46257;33617;
27477;63628;
94159;73739;
26339;27964;
99674;93217;
61250;23628;
94382;64265;
11539;50180;
10492;62057;
15414;82089;
81830;76750;
79729;32501;
59935;78410;
55737;91254;
33501;31849;
98398;50682;
97275;76602;
38887;86626;
48245;15889;
67814;41213;
28276;96218;
52995;25138;
51768;84823;
23366;67919;
58043;94722;
33655;56522;
50043;72450;
73839;90440;
10752;63825;
15750;19911;
99509;60996;
12456;87339;
20727;90988;
62359;40971;
81671;64213;
91541;35482;
94485;50682;
67680;37155;
63058;32117;
50090;98750;
61000;60859;
11341;81637;
10675;70533;
22159;99742;
99705;32116;
32085;78422;
56367;18049;
78611;64924;
90242;50682;
61570;68777;
98193;79855;
63068;73739;
53915;13627;
92664;33858;
82118;62671;
23234;31957;
94674;39489;
32450;55737;
59276;99636;
39738;42163;
42659;31849;
29950;38094;
17039;96134;
31374;52568;
13625;72109;
33042;27336;
84607;97422;
31849;20692;
17061;20500;
12380;20692;
55834;76750;
40260;40971;
58188;99023;
45619;90988;
46734;72495;
25567;37155;
27593;36939;
27705;27436;
35918;53049;
72395;22908;
83024;25138;
59905;50682;
29942;51044;
23864;79568;
55150;40971;
39901;73739;
51429;84499;
26667;56600;
20692;49999;
44423;48413;
89639;90988;
62449;23693;
82368;68603;
37998;60859;
91308;84355;
47625;84233;
87235;48062;
10479;40971;
12470;77812;
79398;92110;
24157;35490;
84322;84823;
44438;27300;
46201;37155;
15815;44116;
52626;38094;
15858;46133;
89797;98911;
76844;17965;
36493;81353;
68425;84823;
22137;60859;
77167;33379;
87697;19256;
41603;27345;
93230;87339;
34535;39068;
62368;31963;
71318;34890;
14566;52315;
90439;45351;
87013;50682;
85339;92917;
91534;63322;
90988;31849;
37108;89248;
25398;15630;
60269;46354;
73929;31963;
85753;89789;
13055;76464;
79991;88707;
63825;91254;
98473;56091;
64938;57251;
38094;38881;
50465;22038;
73037;10811;
75967;49581;
68942;84233;
71786;76750;
99611;50682;
17590;35221;
87318;16184;
38505;36185;
19563;71760;
91493;59209;
75286;91254;
54534;45259;
70281;24482;
30770;52315;
84275;55737;
64420;41263;
67601;56131;
16784;14971;
46723;71705;
49609;33279;
10952;52768;
40729;44124;
90745;77061;
34124;87339;
79459;19662;
59660;88336;
33724;76750;
41878;31471;
29912;36995;
21386;84233;
32945;87339;
39159;86983;
81459;50051;
63810;76750;
27827;72336;
75116;76750;
70438;85513;
63535;37155;
55684;39489;
96958;95080;
62793;40971;
48649;37155;
73108;38479;
12038;73035;
49718;94369;
49882;21814;
90650;34851;
11116;61714;
79917;51077;
62707;55628;
92459;96915;
95690;53399;
24211;27436;
87266;91254;
15847;12424;
17896;54529;
53974;84823;
92698;72470;
40973;38630;
24809;20692;
71610;59555;
67213;88707;
42767;79241;
96580;42503;
79226;82565;
12051;34910;
14600;90988;
70962;48062;
72321;73739;
66896;77565;
55308;60714;
32305;40971;
15705;60028;
20331;48062;
90356;91254;
27446;21289;
32691;31849;
88785;48062;
51419;28561;
44311;79505;
95234;57870;
12935;40971;
62198;91752;
26331;82576;
63091;91254;
28603;82261;
40147;67117;
83978;77859;
19279;56339;
30511;77718;
19793;87363;
67630;67919;
85108;17324;
37977;15731;
58983;49370;
68423;35881;
10224;74695;
41736;40884;
13590;91254;
23362;40971;
99499;65408;
16460;73297;
35426;69103;
14873;10331;
80614;98750;
27859;86699;
94072;52315;
18981;27436;
51030;63825;
31979;31974;
10060;49581;
97457;59642;
31057;52315;
98560;84823;
47286;38094;
35565;40971;
42285;54785;
81392;82713;
22878;48062;
34487;65138;
24156;93846;
57704;49888;
51352;33050;
73714;50682;
73960;47692;
14686;25215;
38555;40971;
92632;61868;
12529;48062;
48406;66247;
44504;70356;
78562;84823;
21381;89200;
93855;56801;
45470;48023;
13650;59647;
82960;46206;
40965;72192;
31963;45048;
48040;67919;
53457;76750;
47995;38468;
56904;73507;
53710;74022;
99557;67919;
52346;87339;
22009;31849;
10126;20692;
96604;46257;
76629;49581;
87339;22783;
53577;32708;
93143;24815;
95929;82359;
41268;76312;
28360;50433;
18926;20246;
44735;55737;
21754;94200;
45995;20692;
91603;57841;
69767;82262;
37282;80348;
17730;76897;
19647;24004;
97462;76346;
71047;62037;
34121;72977;
49581;84188;
92169;33396;
14641;72055;
39489;56331;
64286;36007;
66660;55737;
61013;57502;
93637;89277;
79890;46257;
36204;69809;
87899;98750;
90417;60859;
66456;67919;
31910;50411;
95024;24713;
53501;97080;
47761;52315;
91582;45390;
35753;93253;
20424;98133;
52448;67528;
39925;38895;
28344;21734;
54088;88707;
40684;79586;
63495;39489;
42745;46257;
36411;20692;
24189;73700;
63663;55737;
51325;97464;
35638;57921;
16147;97192;
65808;26709;
93854;21334;
83029;98750;
85681;31849;
85513;20692;
48163;33364;
64824;70813;
80330;59638;
68279;56091;
63850;98633;
64014;31963;
39492;91576;
24595;82232;
53478;67388;
33189;72055;
79380;84119;
74284;54996;
70140;69650;
86881;87339;
66639;98974;
67556;62236;
85378;37807;
93552;11734;
77734;87339;
84788;63515;
25658;73739;
50845;42313;
39182;24860;
39825;50682;
50295;63515;
66539;21906;
31197;73739;
40971;31849;
12253;54780;
89300;49136;
64819;18235;
38111;67613;
29614;71066;
94658;79493;
35651;13233;
34949;41218;
41470;40932;
56805;58595;
97958;27436;
41542;43810;
98116;87339;
95005;64201;
26689;73039;
87929;72055;
48643;65869;
44264;80510;
42574;36244;
63706;36541;
10516;20692;
81888;48062;
46840;49581;
88271;62250;
94269;13433;
72975;51346;
40378;31963;
85436;67919;
98412;31849;
16302;25890;
92817;76750;
73558;95672;
61378;27919;
19104;34857;
86385;27774;
18893;20421;
62394;27466;
97168;78422;
76828;20692;
57785;11439;
69161;84823;
81891;88707;
14398;50682;
75597;84233;
40237;74679;
74627;72055;
68878;44137;
64971;55565;
83067;91254;
77491;79186;
88686;15795;
57603;13448;
45266;68597;
33706;36802;
26544;90988;
80230;41517;
98279;37155;
75578;87339;
78560;90689;
53825;69683;
46223;35266;
50699;31963;
11507;30160;
98508;73739;
85131;90605;
51806;78874;
66216;29974;
55896;72055;
87983;45827;
37421;24722;
27089;72055;
35796;31849;
50647;46257;
18865;87578;
95580;48404;
95447;60859;
57831;29451;
74714;36995;
81845;11460;
42033;66983;
77846;87339;
68670;86138;
48821;50682;
58352;37624;
76352;73739;
27924;45322;
14974;58194;
19887;19109;
23329;85568;
20214;61048;
36738;48062;
64224;63825;
56209;40971;
63592;90988;
96560;76137;
73748;48062;
90647;86904;
10910;88920;
85440;41920;
33264;90988;
76674;75533;
54141;16463;
68367;86319;
46421;73739;
71740;26423;
84766;10695;
83450;14876;
59985;31963;
77991;60859;
91254;84233;
70747;31849;
39254;26780;
16062;25138;
78945;65871;
50682;27436;
65403;91254;
95579;60732;
21033;29762;
29307;58721;
69595;98750;
40807;84823;
19522;93019;
90505;40971;
53911;90998;
52411;91271;
75197;48589;
90568;48062;
86892;84823;
15662;62119;
60408;73739;
61681;46257;
81491;31034;
83205;39489;
Value1=10029 Value2=10138 Distance=109 AccDistance=109 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10060 Value2=10152 Distance=92 AccDistance=201 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10113 Value2=10331 Distance=218 AccDistance=419 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10126 Value2=10409 Distance=283 AccDistance=702 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10147 Value2=10695 Distance=548 AccDistance=1250 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10215 Value2=10730 Distance=515 AccDistance=1765 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10224 Value2=10811 Distance=587 AccDistance=2352 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10413 Value2=11124 Distance=711 AccDistance=3063 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10441 Value2=11151 Distance=710 AccDistance=3773 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10479 Value2=11406 Distance=927 AccDistance=4700 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10492 Value2=11439 Distance=947 AccDistance=5647 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10516 Value2=11460 Distance=944 AccDistance=6591 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10675 Value2=11734 Distance=1059 AccDistance=7650 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10716 Value2=12406 Distance=1690 AccDistance=9340 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10749 Value2=12413 Distance=1664 AccDistance=11004 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10752 Value2=12424 Distance=1672 AccDistance=12676 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10910 Value2=12571 Distance=1661 AccDistance=14337 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=10952 Value2=12600 Distance=1648 AccDistance=15985 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11116 Value2=12920 Distance=1804 AccDistance=17789 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11224 Value2=13016 Distance=1792 AccDistance=19581 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11230 Value2=13030 Distance=1800 AccDistance=21381 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11341 Value2=13233 Distance=1892 AccDistance=23273 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11507 Value2=13383 Distance=1876 AccDistance=25149 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11539 Value2=13433 Distance=1894 AccDistance=27043 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11558 Value2=13448 Distance=1890 AccDistance=28933 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11586 Value2=13517 Distance=1931 AccDistance=30864 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11688 Value2=13627 Distance=1939 AccDistance=32803 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=11755 Value2=13883 Distance=2128 AccDistance=34931 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12038 Value2=14682 Distance=2644 AccDistance=37575 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12051 Value2=14876 Distance=2825 AccDistance=40400 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12172 Value2=14971 Distance=2799 AccDistance=43199 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12253 Value2=15630 Distance=3377 AccDistance=46576 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12268 Value2=15731 Distance=3463 AccDistance=50039 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12380 Value2=15795 Distance=3415 AccDistance=53454 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12456 Value2=15889 Distance=3433 AccDistance=56887 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12470 Value2=15895 Distance=3425 AccDistance=60312 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12476 Value2=16184 Distance=3708 AccDistance=64020 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12487 Value2=16463 Distance=3976 AccDistance=67996 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12529 Value2=16503 Distance=3974 AccDistance=71970 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12782 Value2=16548 Distance=3766 AccDistance=75736 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12813 Value2=16712 Distance=3899 AccDistance=79635 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12873 Value2=16720 Distance=3847 AccDistance=83482 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12896 Value2=16759 Distance=3863 AccDistance=87345 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12926 Value2=16939 Distance=4013 AccDistance=91358 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=12935 Value2=16982 Distance=4047 AccDistance=95405 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13055 Value2=17041 Distance=3986 AccDistance=99391 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13358 Value2=17322 Distance=3964 AccDistance=103355 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13502 Value2=17324 Distance=3822 AccDistance=107177 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13506 Value2=17456 Distance=3950 AccDistance=111127 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13590 Value2=17720 Distance=4130 AccDistance=115257 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13625 Value2=17965 Distance=4340 AccDistance=119597 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13650 Value2=18049 Distance=4399 AccDistance=123996 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=13658 Value2=18235 Distance=4577 AccDistance=128573 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14088 Value2=18311 Distance=4223 AccDistance=132796 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14373 Value2=18473 Distance=4100 AccDistance=136896 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14392 Value2=18554 Distance=4162 AccDistance=141058 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14398 Value2=18644 Distance=4246 AccDistance=145304 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14438 Value2=18662 Distance=4224 AccDistance=149528 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14525 Value2=18843 Distance=4318 AccDistance=153846 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14533 Value2=19109 Distance=4576 AccDistance=158422 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14566 Value2=19189 Distance=4623 AccDistance=163045 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14579 Value2=19256 Distance=4677 AccDistance=167722 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14600 Value2=19662 Distance=5062 AccDistance=172784 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14634 Value2=19911 Distance=5277 AccDistance=178061 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14641 Value2=20112 Distance=5471 AccDistance=183532 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14686 Value2=20112 Distance=5426 AccDistance=188958 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14802 Value2=20139 Distance=5337 AccDistance=194295 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14865 Value2=20222 Distance=5357 AccDistance=199652 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14873 Value2=20246 Distance=5373 AccDistance=205025 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14958 Value2=20348 Distance=5390 AccDistance=210415 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=14974 Value2=20361 Distance=5387 AccDistance=215802 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15020 Value2=20421 Distance=5401 AccDistance=221203 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15043 Value2=20500 Distance=5457 AccDistance=226660 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15054 Value2=20692 Distance=5638 AccDistance=232298 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15178 Value2=20692 Distance=5514 AccDistance=237812 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15414 Value2=20692 Distance=5278 AccDistance=243090 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15567 Value2=20692 Distance=5125 AccDistance=248215 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15662 Value2=20692 Distance=5030 AccDistance=253245 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15702 Value2=20692 Distance=4990 AccDistance=258235 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15705 Value2=20692 Distance=4987 AccDistance=263222 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15750 Value2=20692 Distance=4942 AccDistance=268164 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15753 Value2=20692 Distance=4939 AccDistance=273103 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15815 Value2=20692 Distance=4877 AccDistance=277980 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15847 Value2=20692 Distance=4845 AccDistance=282825 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15853 Value2=20692 Distance=4839 AccDistance=287664 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15858 Value2=20692 Distance=4834 AccDistance=292498 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=15984 Value2=20692 Distance=4708 AccDistance=297206 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=16062 Value2=20863 Distance=4801 AccDistance=302007 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=16147 Value2=21090 Distance=4943 AccDistance=306950 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=16302 Value2=21289 Distance=4987 AccDistance=311937 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=16460 Value2=21303 Distance=4843 AccDistance=316780 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=16749 Value2=21334 Distance=4585 AccDistance=321365 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=16784 Value2=21633 Distance=4849 AccDistance=326214 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=16810 Value2=21645 Distance=4835 AccDistance=331049 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17039 Value2=21734 Distance=4695 AccDistance=335744 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17061 Value2=21814 Distance=4753 AccDistance=340497 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17524 Value2=21906 Distance=4382 AccDistance=344879 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17590 Value2=22038 Distance=4448 AccDistance=349327 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17619 Value2=22528 Distance=4909 AccDistance=354236 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17627 Value2=22691 Distance=5064 AccDistance=359300 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17730 Value2=22783 Distance=5053 AccDistance=364353 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17842 Value2=22908 Distance=5066 AccDistance=369419 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17858 Value2=23101 Distance=5243 AccDistance=374662 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=17896 Value2=23189 Distance=5293 AccDistance=379955 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18135 Value2=23239 Distance=5104 AccDistance=385059 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18279 Value2=23490 Distance=5211 AccDistance=390270 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18406 Value2=23628 Distance=5222 AccDistance=395492 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18607 Value2=23693 Distance=5086 AccDistance=400578 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18865 Value2=23806 Distance=4941 AccDistance=405519 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18893 Value2=24004 Distance=5111 AccDistance=410630 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18926 Value2=24207 Distance=5281 AccDistance=415911 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18965 Value2=24482 Distance=5517 AccDistance=421428 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=18981 Value2=24713 Distance=5732 AccDistance=427160 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=19104 Value2=24722 Distance=5618 AccDistance=432778 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=19279 Value2=24815 Distance=5536 AccDistance=438314 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=19358 Value2=24860 Distance=5502 AccDistance=443816 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=19522 Value2=24882 Distance=5360 AccDistance=449176 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
Value1=19563 Value2=25138 Distance=5575 AccDistance=454751 Arr2Count=0 SimScoreIncr=0 AccSimScore=0
